Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-10-29 10:20:53.5;06;06;01;01;0050;0000;0079;0315;0781;0080
2025-10-29 10:20:53.6;06;06;01;01;0050;0000;0079;0316;0772;0080
2025-10-29 10:20:53.7;06;06;01;01;0050;0000;0079;0316;0752;0081
2025-10-29 10:20:53.8;06;06;01;01;0050;0000;0079;0316;0733;0081
2025-10-29 10:20:53.9;06;06;01;01;0050;0000;0079;0316;0706;0082
2025-10-29 10:20:54.0;06;06;01;01;0050;0000;0079;0316;0681;0083
2025-10-29 10:20:54.1;06;06;01;01;0050;0000;0079;0316;0655;0083
2025-10-29 10:20:54.2;06;06;01;01;0050;0000;0079;0316;0634;0084
2025-10-29 10:20:54.3;06;06;01;01;0050;0000;0080;0316;0615;0084
2025-10-29 10:20:54.4;06;06;01;01;0050;0000;0080;0316;0602;0085
2025-10-29 10:20:54.5;06;06;01;01;0050;0000;0080;0316;0599;0086
2025-10-29 10:20:54.6;06;06;01;01;0050;0000;0081;0317;0595;0086
2025-10-29 10:20:54.7;06;06;01;01;0050;0000;0081;0317;0604;0087
2025-10-29 10:20:54.8;06;06;01;01;0050;0000;0081;0318;0613;0088
2025-10-29 10:20:54.9;06;06;01;01;0050;0000;0082;0318;0627;0089
2025-10-29 10:20:55.0;06;06;01;01;0050;0000;0082;0318;0640;0089
2025-10-29 10:20:55.1;06;06;01;01;0050;0000;0082;0317;0653;0090
2025-10-29 10:20:55.2;06;06;01;01;0050;0000;0082;0317;0660;0090
2025-10-29 10:20:55.3;06;06;01;01;0050;0000;0082;0317;0664;0091
2025-10-29 10:20:55.4;06;06;01;01;0050;0000;0082;0317;0663;0092
2025-10-29 10:20:55.5;06;06;01;01;0050;0000;0082;0316;0658;0092
2025-10-29 10:20:55.6;06;06;01;01;0550;0000;0082;0316;0656;0093
2025-10-29 10:20:55.7;06;06;01;01;0050;0000;0082;0315;0655;0094
2025-10-29 10:20:55.8;06;06;01;01;0050;0000;0082;0314;0655;0094
2025-10-29 10:20:55.9;06;06;01;01;0050;0000;0082;0313;0656;0095
2025-10-29 10:20:56.0;06;06;01;01;0050;0000;0082;0313;0659;0096
2025-10-29 10:20:56.1;06;06;01;01;0050;0000;0083;0312;0664;0097
2025-10-29 10:20:56.2;06;06;01;01;0050;0000;0083;0312;0666;0097
2025-10-29 10:20:56.3;06;06;01;01;0050;0000;0083;0311;0671;0098
2025-10-29 10:20:56.4;06;06;01;01;0050;0000;0083;0310;0675;0099
2025-10-29 10:20:56.5;06;06;01;01;0050;0000;0082;0309;0677;0099
2025-10-29 10:20:56.6;06;06;01;01;0050;0000;0082;0308;0672;0100
2025-10-29 10:20:56.7;06;06;01;01;0050;0000;0082;0307;0664;0100
2025-10-29 10:20:56.8;06;06;01;01;0550;0000;0082;0307;0652;0101
2025-10-29 10:20:56.9;06;06;01;01;0550;0000;0082;0306;0637;0101
2025-10-29 10:20:57.0;06;06;01;01;0550;0000;0081;0305;0621;0102
2025-10-29 10:20:57.1;06;06;01;01;0550;0000;0081;0304;0605;0103
2025-10-29 10:20:57.2;06;06;01;01;0550;0000;0081;0303;0594;0103
2025-10-29 10:20:57.3;06;06;01;01;0550;0000;0081;0302;0598;0104
2025-10-29 10:20:57.4;06;06;01;01;0550;0000;0081;0301;0606;0105
2025-10-29 10:20:57.5;06;06;01;01;0050;0000;0081;0301;0617;0106
2025-10-29 10:20:57.6;06;06;01;01;0550;0000;0081;0301;0634;0106
2025-10-29 10:20:57.7;06;06;01;01;0550;0000;0080;0301;0653;0107
2025-10-29 10:20:57.8;06;06;01;01;0550;0000;0080;0302;0675;0108
2025-10-29 10:20:57.9;06;06;01;01;0050;0000;0080;0303;0698;0109
2025-10-29 10:20:58.0;06;06;01;01;0050;0000;0080;0304;0723;0110
2025-10-29 10:20:58.1;06;06;01;01;0050;0000;0080;0306;0748;0110
2025-10-29 10:20:58.2;06;06;01;01;0050;0000;0079;0307;0769;0111
2025-10-29 10:20:58.3;06;06;01;01;0050;0000;0079;0309;0776;0112
2025-10-29 10:20:58.4;06;06;01;01;0050;0000;0079;0310;0780;0113
2025-10-29 10:20:58.5;06;06;01;01;0050;0000;0079;0311;0782;0114
2025-10-29 10:20:58.6;06;06;01;01;0050;0000;0079;0312;0784;0114
2025-10-29 10:20:58.7;06;06;01;01;0050;0000;0079;0312;0785;0115
2025-10-29 10:20:58.8;06;06;01;01;0050;0000;0079;0313;0786;0116
2025-10-29 10:20:58.9;06;06;01;01;0050;0000;0079;0313;0788;0117
2025-10-29 10:20:59.0;06;06;01;01;0050;0000;0079;0314;0789;0118
2025-10-29 10:20:59.1;06;06;01;01;0050;0000;0079;0315;0790;0118
2025-10-29 10:20:59.2;06;06;01;01;0050;0000;0079;0315;0790;0119
2025-10-29 10:20:59.3;06;06;01;01;0050;0000;0079;0316;0789;0120
2025-10-29 10:20:59.4;06;06;01;01;0050;0000;0079;0317;0788;0121
2025-10-29 10:20:59.5;06;06;01;01;0050;0000;0079;0317;0786;0121
2025-10-29 10:20:59.6;06;06;01;01;0050;0000;0079;0318;0774;0122
2025-10-29 10:20:59.7;06;06;01;01;0050;0000;0079;0318;0762;0123
2025-10-29 10:20:59.8;06;06;01;01;0050;0000;0080;0318;0740;0123
2025-10-29 10:20:59.9;06;06;01;01;0050;0000;0080;0319;0718;0124
2025-10-29 10:21:00.0;06;06;01;01;0050;0000;0080;0319;0695;0124
2025-10-29 10:21:00.1;06;06;01;01;0050;0000;0080;0319;0672;0125
2025-10-29 10:21:00.2;06;06;01;01;0050;0000;0080;0319;0643;0125
2025-10-29 10:21:00.3;06;06;01;01;0050;0000;0080;0319;0625;0126
2025-10-29 10:21:00.4;06;06;01;01;0050;0000;0081;0319;0606;0127
2025-10-29 10:21:00.5;06;06;01;01;0050;0000;0081;0319;0595;0127
2025-10-29 10:21:00.6;06;06;01;01;0050;0000;0081;0319;0595;0128
2025-10-29 10:21:00.7;06;06;01;01;0050;0000;0082;0320;0595;0129
2025-10-29 10:21:00.8;06;06;01;01;0050;0000;0082;0321;0606;0129
2025-10-29 10:21:00.9;06;06;01;01;0050;0000;0082;0321;0615;0130
2025-10-29 10:21:01.0;06;06;01;01;0050;0000;0083;0321;0625;0131
2025-10-29 10:21:01.1;06;06;01;01;0050;0000;0083;0322;0636;0131
2025-10-29 10:21:01.2;06;06;01;01;0050;0000;0083;0322;0650;0132
2025-10-29 10:21:01.3;06;06;01;01;0050;0000;0083;0322;0656;0133
2025-10-29 10:21:01.4;06;06;01;01;0050;0000;0083;0322;0660;0133
2025-10-29 10:21:01.5;06;06;01;01;0050;0000;0083;0321;0658;0134
2025-10-29 10:21:01.6;06;06;01;01;0050;0000;0083;0321;0653;0135
2025-10-29 10:21:01.7;06;06;01;01;0550;0000;0083;0320;0653;0135
2025-10-29 10:21:01.8;06;06;01;01;0050;0000;0083;0319;0652;0136
2025-10-29 10:21:01.9;06;06;01;01;0050;0000;0083;0319;0653;0137
2025-10-29 10:21:02.0;06;06;01;01;0050;0000;0083;0318;0656;0137
2025-10-29 10:21:02.1;06;06;01;01;0050;0000;0083;0317;0658;0138
2025-10-29 10:21:02.2;06;06;01;01;0050;0000;0084;0316;0664;0139
2025-10-29 10:21:02.3;06;06;01;01;0050;0000;0084;0315;0668;0139
2025-10-29 10:21:02.4;06;06;01;01;0050;0000;0084;0314;0671;0140
2025-10-29 10:21:02.5;06;06;01;01;0050;0000;0083;0314;0675;0141
2025-10-29 10:21:02.6;06;06;01;01;0050;0000;0083;0313;0676;0141
2025-10-29 10:21:02.7;06;06;01;01;0050;0000;0083;0312;0669;0142
2025-10-29 10:21:02.8;06;06;01;01;0550;0000;0083;0311;0660;0142
2025-10-29 10:21:02.9;06;06;01;01;0550;0000;0083;0311;0648;0143
2025-10-29 10:21:03.0;06;06;01;01;0550;0000;0082;0310;0635;0143
2025-10-29 10:21:03.1;06;06;01;01;0550;0000;0082;0309;0617;0144
2025-10-29 10:21:03.2;06;06;01;01;0550;0000;0082;0308;0600;0145
2025-10-29 10:21:03.3;06;06;01;01;0550;0000;0082;0307;0592;0145
2025-10-29 10:21:03.4;06;06;01;01;0050;0000;0082;0306;0597;0146
2025-10-29 10:21:03.5;06;06;01;01;0550;0000;0082;0305;0606;0147
2025-10-29 10:21:03.6;06;06;01;01;0550;0000;0082;0304;0618;0148
2025-10-29 10:21:03.7;06;06;01;01;0550;0000;0081;0304;0636;0149
2025-10-29 10:21:03.8;06;06;01;01;0550;0000;0081;0305;0655;0149
2025-10-29 10:21:03.9;06;06;01;01;0550;0000;0081;0305;0678;0150
2025-10-29 10:21:04.0;06;06;01;01;0050;0000;0081;0305;0700;0151
2025-10-29 10:21:04.1;06;06;01;01;0050;0000;0081;0306;0726;0152
2025-10-29 10:21:04.2;06;06;01;01;0050;0000;0080;0307;0752;0153
2025-10-29 10:21:04.3;06;06;01;01;0050;0000;0080;0308;0770;0153
2025-10-29 10:21:04.4;06;06;01;01;0050;0000;0080;0309;0776;0154
2025-10-29 10:21:04.5;06;06;01;01;0050;0000;0080;0310;0779;0155
2025-10-29 10:21:04.6;06;06;01;01;0050;0000;0080;0311;0782;0156
2025-10-29 10:21:04.7;06;06;01;01;0050;0000;0080;0311;0783;0156
2025-10-29 10:21:04.8;06;06;01;01;0050;0000;0080;0312;0784;0157
2025-10-29 10:21:04.9;06;06;01;01;0050;0000;0080;0312;0784;0158
2025-10-29 10:21:05.0;06;06;01;01;0050;0000;0080;0312;0785;0159
2025-10-29 10:21:05.1;06;06;01;01;0050;0000;0080;0313;0786;0160
2025-10-29 10:21:05.2;06;06;01;01;0050;0000;0080;0313;0787;0160
2025-10-29 10:21:05.3;06;06;01;01;0050;0000;0080;0313;0787;0161
2025-10-29 10:21:05.4;06;06;01;01;0050;0000;0080;0314;0787;0162
2025-10-29 10:21:05.5;06;06;01;01;0050;0000;0080;0315;0784;0163
2025-10-29 10:21:05.6;06;06;01;01;0050;0000;0080;0315;0781;0163
2025-10-29 10:21:05.7;06;06;01;01;0050;0000;0080;0316;0768;0164
2025-10-29 10:21:05.8;06;06;01;01;0050;0000;0080;0316;0754;0165
2025-10-29 10:21:05.9;06;06;01;01;0050;0000;0080;0316;0733;0165
2025-10-29 10:21:06.0;06;06;01;01;0050;0000;0080;0316;0709;0166
2025-10-29 10:21:06.1;06;06;01;01;0050;0000;0080;0316;0685;0166
2025-10-29 10:21:06.2;06;06;01;01;0050;0000;0080;0316;0655;0167
2025-10-29 10:21:06.3;06;06;01;01;0050;0000;0080;0317;0627;0167
2025-10-29 10:21:06.4;06;06;01;01;0050;0000;0080;0317;0610;0168
2025-10-29 10:21:06.5;06;06;01;01;0050;0000;0081;0317;0595;0169
2025-10-29 10:21:06.6;06;06;01;01;0050;0000;0081;0317;0585;0169
2025-10-29 10:21:06.7;06;06;01;01;0050;0000;0081;0317;0587;0170
2025-10-29 10:21:06.8;06;06;01;01;0050;0000;0081;0318;0589;0171
2025-10-29 10:21:06.9;06;06;01;01;0050;0000;0081;0318;0599;0171
2025-10-29 10:21:07.0;06;06;01;01;0050;0000;0082;0319;0611;0172
2025-10-29 10:21:07.1;06;06;01;01;0050;0000;0082;0320;0622;0173
2025-10-29 10:21:07.2;06;06;01;01;0050;0000;0082;0320;0639;0173
2025-10-29 10:21:07.3;06;06;01;01;0050;0000;0082;0320;0653;0174
2025-10-29 10:21:07.4;06;06;01;01;0050;0000;0082;0320;0658;0175
2025-10-29 10:21:07.5;06;06;01;01;0050;0000;0082;0320;0661;0175
2025-10-29 10:21:07.6;06;06;01;01;0050;0000;0082;0321;0659;0176
2025-10-29 10:21:07.7;06;06;01;01;0050;0000;0083;0321;0655;0177
2025-10-29 10:21:07.8;06;06;01;01;0550;0000;0083;0320;0654;0177
2025-10-29 10:21:07.9;06;06;01;01;0050;0000;0083;0320;0654;0178
2025-10-29 10:21:08.0;06;06;01;01;0050;0000;0083;0319;0655;0179
2025-10-29 10:21:08.1;06;06;01;01;0050;0000;0083;0318;0659;0179
2025-10-29 10:21:08.2;06;06;01;01;0050;0000;0084;0317;0662;0180
2025-10-29 10:21:08.3;06;06;01;01;0050;0000;0084;0317;0666;0181
2025-10-29 10:21:08.4;06;06;01;01;0050;0000;0084;0316;0670;0181
2025-10-29 10:21:08.5;06;06;01;01;0050;0000;0083;0315;0672;0182
2025-10-29 10:21:08.6;06;06;01;01;0050;0000;0083;0314;0672;0183
2025-10-29 10:21:08.7;06;06;01;01;0050;0000;0083;0313;0672;0183
2025-10-29 10:21:08.8;06;06;01;01;0050;0000;0083;0312;0664;0184
2025-10-29 10:21:08.9;06;06;01;01;0550;0000;0083;0311;0653;0184
2025-10-29 10:21:09.0;06;06;01;01;0550;0000;0082;0311;0640;0185
2025-10-29 10:21:09.1;06;06;01;01;0550;0000;0082;0310;0627;0186
2025-10-29 10:21:09.2;06;06;01;01;0050;0000;0082;0309;0611;0186
2025-10-29 10:21:09.3;06;06;01;01;0550;0000;0082;0309;0604;0187
2025-10-29 10:21:09.4;06;06;01;01;0550;0000;0082;0308;0598;0188
2025-10-29 10:21:09.5;06;06;01;01;0050;0000;0082;0308;0605;0188
2025-10-29 10:21:09.6;06;06;01;01;0050;0000;0082;0308;0619;0189
2025-10-29 10:21:09.7;06;06;01;01;0050;0000;0081;0309;0634;0190
2025-10-29 10:21:09.8;06;06;01;01;0550;0000;0081;0309;0654;0191
2025-10-29 10:21:09.9;06;06;01;01;0550;0000;0081;0310;0675;0192
2025-10-29 10:21:10.0;06;06;01;01;0050;0000;0081;0311;0699;0192
2025-10-29 10:21:10.1;06;06;01;01;0050;0000;0081;0313;0724;0193
2025-10-29 10:21:10.2;06;06;01;01;0050;0000;0081;0314;0749;0194
2025-10-29 10:21:10.3;06;06;01;01;0050;0000;0081;0315;0765;0195
2025-10-29 10:21:10.4;06;06;01;01;0050;0000;0081;0316;0780;0196
2025-10-29 10:21:10.5;06;06;01;01;0050;0000;0081;0316;0784;0196
2025-10-29 10:21:10.6;06;06;01;01;0050;0000;0081;0316;0785;0197
2025-10-29 10:21:10.7;06;06;01;01;0050;0000;0081;0316;0786;0198
2025-10-29 10:21:10.8;06;06;01;01;0050;0000;0081;0316;0787;0199
2025-10-29 10:21:10.9;06;06;01;01;0050;0000;0081;0316;0786;0200
2025-10-29 10:21:11.0;06;06;01;01;0050;0000;0081;0316;0786;0200
2025-10-29 10:21:11.1;06;06;01;01;0050;0000;0081;0316;0785;0201
2025-10-29 10:21:11.2;06;06;01;01;0050;0000;0081;0316;0786;0202
2025-10-29 10:21:11.3;06;06;01;01;0050;0000;0081;0316;0787;0203
2025-10-29 10:21:11.4;06;06;01;01;0050;0000;0081;0317;0788;0204
2025-10-29 10:21:11.5;06;06;01;01;0050;0000;0081;0317;0788;0204
2025-10-29 10:21:11.6;06;06;01;01;0050;0000;0081;0318;0783;0205
2025-10-29 10:21:11.7;06;06;01;01;0050;0000;0081;0319;0776;0206
2025-10-29 10:21:11.8;06;06;01;01;0050;0000;0082;0319;0760;0206
2025-10-29 10:21:11.9;06;06;01;01;0050;0000;0082;0319;0738;0207
2025-10-29 10:21:12.0;06;06;01;01;0050;0000;0082;0320;0717;0207
2025-10-29 10:21:12.1;06;06;01;01;0050;0000;0082;0320;0688;0208
2025-10-29 10:21:12.2;06;06;01;01;0050;0000;0082;0320;0659;0208
2025-10-29 10:21:12.3;06;06;01;01;0050;0000;0082;0320;0634;0209
2025-10-29 10:21:12.4;06;06;01;01;0050;0000;0082;0320;0610;0209
2025-10-29 10:21:12.5;06;06;01;01;0050;0000;0082;0320;0595;0210
2025-10-29 10:21:12.6;06;06;01;01;0050;0000;0082;0321;0589;0211
2025-10-29 10:21:12.7;06;06;01;01;0050;0000;0082;0321;0583;0212
2025-10-29 10:21:12.8;06;06;01;01;0050;0000;0082;0321;0586;0212
2025-10-29 10:21:12.9;06;06;01;01;0050;0000;0082;0321;0597;0213
2025-10-29 10:21:13.0;06;06;01;01;0050;0000;0083;0321;0608;0214
2025-10-29 10:21:13.1;06;06;01;01;0050;0000;0083;0321;0625;0214
2025-10-29 10:21:13.2;06;06;01;01;0050;0000;0083;0321;0640;0215
2025-10-29 10:21:13.3;06;06;01;01;0050;0000;0083;0321;0652;0216
2025-10-29 10:21:13.4;06;06;01;01;0050;0000;0083;0321;0660;0216
2025-10-29 10:21:13.5;06;06;01;01;0050;0000;0083;0320;0661;0217
2025-10-29 10:21:13.6;06;06;01;01;0050;0000;0083;0320;0658;0217
2025-10-29 10:21:13.7;06;06;01;01;0050;0000;0083;0319;0655;0218
2025-10-29 10:21:13.8;06;06;01;01;0550;0000;0083;0318;0655;0219
2025-10-29 10:21:13.9;06;06;01;01;0050;0000;0083;0317;0653;0219
2025-10-29 10:21:14.0;06;06;01;01;0050;0000;0083;0316;0653;0220
2025-10-29 10:21:14.1;06;06;01;01;0050;0000;0083;0315;0656;0221
2025-10-29 10:21:14.2;06;06;01;01;0050;0000;0084;0314;0660;0222
2025-10-29 10:21:14.3;06;06;01;01;0050;0000;0084;0314;0663;0222
2025-10-29 10:21:14.4;06;06;01;01;0050;0000;0084;0313;0668;0223
2025-10-29 10:21:14.5;06;06;01;01;0050;0000;0083;0312;0673;0224
2025-10-29 10:21:14.6;06;06;01;01;0050;0000;0083;0311;0676;0224
2025-10-29 10:21:14.7;06;06;01;01;0050;0000;0083;0311;0675;0225
2025-10-29 10:21:14.8;06;06;01;01;0050;0000;0083;0310;0670;0225
2025-10-29 10:21:14.9;06;06;01;01;0050;0000;0083;0309;0662;0226
2025-10-29 10:21:15.0;06;06;01;01;0050;0000;0082;0309;0652;0227
2025-10-29 10:21:15.1;06;06;01;01;0050;0000;0082;0310;0638;0227
2025-10-29 10:21:15.2;06;06;01;01;0550;0000;0082;0310;0624;0228
2025-10-29 10:21:15.3;06;06;01;01;0550;0000;0082;0310;0606;0228
2025-10-29 10:21:15.4;06;06;01;01;0550;0000;0082;0310;0605;0229
2025-10-29 10:21:15.5;06;06;01;01;0550;0000;0082;0310;0612;0230
2025-10-29 10:21:15.6;06;06;01;01;0050;0000;0082;0310;0621;0231
2025-10-29 10:21:15.7;06;06;01;01;0050;0000;0082;0311;0636;0231
2025-10-29 10:21:15.8;06;06;01;01;0050;0000;0082;0312;0652;0232
2025-10-29 10:21:15.9;06;06;01;01;0550;0000;0082;0313;0671;0233
2025-10-29 10:21:16.0;06;06;01;01;0550;0000;0082;0313;0691;0234
